date,carbon,temp_C,operator,colony_idx,area,time_min
20181018,glycerol,37,O2,1,263,7
20181018,glycerol,37,O2,1,283,14
20181018,glycerol,37,O2,1,309,21
20181018,glycerol,37,O2,1,317,28
20181018,glycerol,37,O2,1,326,35
20181018,glycerol,37,O2,1,340,42
20181018,glycerol,37,O2,1,341,49
20181018,glycerol,37,O2,1,338,56
20181018,glycerol,37,O2,1,346,63
20181018,glycerol,37,O2,1,357,70
20181018,glycerol,37,O2,1,368,77
20181018,glycerol,37,O2,1,392,84
20181018,glycerol,37,O2,1,395,91
20181018,glycerol,37,O2,1,393,98
20181018,glycerol,37,O2,1,401,105
20181018,glycerol,37,O2,1,406,112
20181018,glycerol,37,O2,1,395,119
20181018,glycerol,37,O2,1,448,126
20181018,glycerol,37,O2,1,481,133
20181018,glycerol,37,O2,1,522,140
20181018,glycerol,37,O2,1,583,147
20181018,glycerol,37,O2,1,577,154
20181018,glycerol,37,O2,1,643,161
20181018,glycerol,37,O2,1,698,168
20181018,glycerol,37,O2,1,767,175
20181018,glycerol,37,O2,1,845,182
20181018,glycerol,37,O2,1,939,189
20181018,glycerol,37,O2,1,1011,196
20181018,glycerol,37,O2,1,1092,203
20181018,glycerol,37,O2,1,1159,210
20181018,glycerol,37,O2,1,1211,217
20181018,glycerol,37,O2,1,1304,224
20181018,glycerol,37,O2,1,1363,231
20181018,glycerol,37,O2,1,1436,238
20181018,glycerol,37,O2,1,1482,245
20181018,glycerol,37,O2,1,1538,252
20181018,glycerol,37,O2,1,1579,259
20181018,glycerol,37,O2,1,1654,266
20181018,glycerol,37,O2,1,1713,273
20181018,glycerol,37,O2,1,1814,280
20181018,glycerol,37,O2,1,1902,287
20181018,glycerol,37,O2,1,1984,294
20181018,glycerol,37,O2,1,2024,301
20181018,glycerol,37,O2,1,2096,308
20181018,glycerol,37,O2,1,2182,315
20181018,glycerol,37,O2,1,2270,322
20181018,glycerol,37,O2,1,2311,329
20181018,glycerol,37,O2,1,2378,336
20181018,glycerol,37,O2,1,2474,343
20181018,glycerol,37,O2,1,2543,350
20181018,glycerol,37,O2,1,2636,357
20181018,glycerol,37,O2,1,2725,364
20181018,glycerol,37,O2,1,2848,371
20181018,glycerol,37,O2,1,2987,378
20181018,glycerol,37,O2,1,3176,385
20181018,glycerol,37,O2,1,3409,392
20181018,glycerol,37,O2,1,3602,399
20181018,glycerol,37,O2,1,3745,406
20181018,glycerol,37,O2,1,3925,413
20181018,glycerol,37,O2,1,4037,420
20181018,glycerol,37,O2,1,4216,427
20181018,glycerol,37,O2,1,4354,434
20181018,glycerol,37,O2,1,4600,441
20181018,glycerol,37,O2,1,4843,448
20181018,glycerol,37,O2,1,5085,455
20181018,glycerol,37,O2,1,5299,462
20181018,glycerol,37,O2,1,5556,469
20181018,glycerol,37,O2,1,5813,476
20181018,glycerol,37,O2,2,318,7
20181018,glycerol,37,O2,2,309,14
20181018,glycerol,37,O2,2,288,21
20181018,glycerol,37,O2,2,306,28
20181018,glycerol,37,O2,2,0,35
20181018,glycerol,37,O2,2,331,42
20181018,glycerol,37,O2,2,0,49
20181018,glycerol,37,O2,2,0,56
20181018,glycerol,37,O2,2,0,63
20181018,glycerol,37,O2,2,0,70
20181018,glycerol,37,O2,2,0,77
20181018,glycerol,37,O2,2,0,84
20181018,glycerol,37,O2,2,0,91
20181018,glycerol,37,O2,2,0,98
20181018,glycerol,37,O2,2,219,105
20181018,glycerol,37,O2,2,372,112
20181018,glycerol,37,O2,2,268,119
20181018,glycerol,37,O2,2,283,126
20181018,glycerol,37,O2,2,292,133
20181018,glycerol,37,O2,2,404,140
20181018,glycerol,37,O2,2,300,147
20181018,glycerol,37,O2,2,0,154
20181018,glycerol,37,O2,2,0,161
20181018,glycerol,37,O2,2,0,168
20181018,glycerol,37,O2,2,0,175
20181018,glycerol,37,O2,2,0,182
20181018,glycerol,37,O2,2,0,189
20181018,glycerol,37,O2,2,231,196
20181018,glycerol,37,O2,2,642,203
20181018,glycerol,37,O2,2,907,210
20181018,glycerol,37,O2,2,1059,217
20181018,glycerol,37,O2,2,1272,224
20181018,glycerol,37,O2,2,1527,231
20181018,glycerol,37,O2,2,1703,238
20181018,glycerol,37,O2,2,1846,245
20181018,glycerol,37,O2,2,1975,252
20181018,glycerol,37,O2,2,2083,259
20181018,glycerol,37,O2,2,2175,266
20181018,glycerol,37,O2,2,2318,273
20181018,glycerol,37,O2,2,2420,280
20181018,glycerol,37,O2,2,2554,287
20181018,glycerol,37,O2,2,2682,294
20181018,glycerol,37,O2,2,2799,301
20181018,glycerol,37,O2,2,2932,308
20181018,glycerol,37,O2,2,3023,315
20181018,glycerol,37,O2,2,3146,322
20181018,glycerol,37,O2,2,3238,329
20181018,glycerol,37,O2,2,3366,336
20181018,glycerol,37,O2,2,3492,343
20181018,glycerol,37,O2,2,3656,350
20181018,glycerol,37,O2,2,3790,357
20181018,glycerol,37,O2,2,3935,364
20181018,glycerol,37,O2,2,4107,371
20181018,glycerol,37,O2,2,4230,378
20181018,glycerol,37,O2,2,4442,385
20181018,glycerol,37,O2,2,4669,392
20181018,glycerol,37,O2,2,4949,399
20181018,glycerol,37,O2,2,5144,406
20181018,glycerol,37,O2,2,5404,413
20181018,glycerol,37,O2,2,5661,420
20181018,glycerol,37,O2,2,6019,427
20181018,glycerol,37,O2,2,6162,434
20181018,glycerol,37,O2,2,6467,441
20181018,glycerol,37,O2,2,6765,448
20181018,glycerol,37,O2,2,7009,455
20181018,glycerol,37,O2,2,7129,462
20181018,glycerol,37,O2,2,7445,469
20181018,glycerol,37,O2,2,7621,476
20181018,glycerol,37,O2,3,1180,7
20181018,glycerol,37,O2,3,1164,14
20181018,glycerol,37,O2,3,1177,21
20181018,glycerol,37,O2,3,1190,28
20181018,glycerol,37,O2,3,1203,35
20181018,glycerol,37,O2,3,1215,42
20181018,glycerol,37,O2,3,1235,49
20181018,glycerol,37,O2,3,1193,56
20181018,glycerol,37,O2,3,1198,63
20181018,glycerol,37,O2,3,1227,70
20181018,glycerol,37,O2,3,1201,77
20181018,glycerol,37,O2,3,1221,84
20181018,glycerol,37,O2,3,1216,91
20181018,glycerol,37,O2,3,1216,98
20181018,glycerol,37,O2,3,1204,105
20181018,glycerol,37,O2,3,1193,112
20181018,glycerol,37,O2,3,1171,119
20181018,glycerol,37,O2,3,1174,126
20181018,glycerol,37,O2,3,1189,133
20181018,glycerol,37,O2,3,1217,140
20181018,glycerol,37,O2,3,1238,147
20181018,glycerol,37,O2,3,1231,154
20181018,glycerol,37,O2,3,1230,161
20181018,glycerol,37,O2,3,1233,168
20181018,glycerol,37,O2,3,1265,175
20181018,glycerol,37,O2,3,1274,182
20181018,glycerol,37,O2,3,1303,189
20181018,glycerol,37,O2,3,1337,196
20181018,glycerol,37,O2,3,1383,203
20181018,glycerol,37,O2,3,1399,210
20181018,glycerol,37,O2,3,1395,217
20181018,glycerol,37,O2,3,1417,224
20181018,glycerol,37,O2,3,1393,231
20181018,glycerol,37,O2,3,1385,238
20181018,glycerol,37,O2,3,1394,245
20181018,glycerol,37,O2,3,1379,252
20181018,glycerol,37,O2,3,1357,259
20181018,glycerol,37,O2,3,1362,266
20181018,glycerol,37,O2,3,1381,273
20181018,glycerol,37,O2,3,1401,280
20181018,glycerol,37,O2,3,1420,287
20181018,glycerol,37,O2,3,1483,294
20181018,glycerol,37,O2,3,1569,301
20181018,glycerol,37,O2,3,1636,308
20181018,glycerol,37,O2,3,1725,315
20181018,glycerol,37,O2,3,1795,322
20181018,glycerol,37,O2,3,1855,329
20181018,glycerol,37,O2,3,1930,336
20181018,glycerol,37,O2,3,1984,343
20181018,glycerol,37,O2,3,2033,350
20181018,glycerol,37,O2,3,2054,357
20181018,glycerol,37,O2,3,2074,364
20181018,glycerol,37,O2,3,2116,371
20181018,glycerol,37,O2,3,2159,378
20181018,glycerol,37,O2,3,2243,385
20181018,glycerol,37,O2,3,2373,392
20181018,glycerol,37,O2,3,2558,399
20181018,glycerol,37,O2,3,2549,406
20181018,glycerol,37,O2,3,2688,413
20181018,glycerol,37,O2,3,2772,420
20181018,glycerol,37,O2,3,2920,427
20181018,glycerol,37,O2,3,2926,434
20181018,glycerol,37,O2,3,3070,441
20181018,glycerol,37,O2,3,3133,448
20181018,glycerol,37,O2,3,3221,455
20181018,glycerol,37,O2,3,3257,462
20181018,glycerol,37,O2,3,3366,469
20181018,glycerol,37,O2,3,3489,476
20181018,glycerol,37,O2,4,605,7
20181018,glycerol,37,O2,4,641,14
20181018,glycerol,37,O2,4,657,21
20181018,glycerol,37,O2,4,688,28
20181018,glycerol,37,O2,4,714,35
20181018,glycerol,37,O2,4,733,42
20181018,glycerol,37,O2,4,759,49
20181018,glycerol,37,O2,4,765,56
20181018,glycerol,37,O2,4,773,63
20181018,glycerol,37,O2,4,809,70
20181018,glycerol,37,O2,4,838,77
20181018,glycerol,37,O2,4,861,84
20181018,glycerol,37,O2,4,890,91
20181018,glycerol,37,O2,4,909,98
20181018,glycerol,37,O2,4,945,105
20181018,glycerol,37,O2,4,958,112
20181018,glycerol,37,O2,4,964,119
20181018,glycerol,37,O2,4,996,126
20181018,glycerol,37,O2,4,1025,133
20181018,glycerol,37,O2,4,1057,140
20181018,glycerol,37,O2,4,1061,147
20181018,glycerol,37,O2,4,1098,154
20181018,glycerol,37,O2,4,1109,161
20181018,glycerol,37,O2,4,1154,168
20181018,glycerol,37,O2,4,1201,175
20181018,glycerol,37,O2,4,1236,182
20181018,glycerol,37,O2,4,1287,189
20181018,glycerol,37,O2,4,1372,196
20181018,glycerol,37,O2,4,1458,203
20181018,glycerol,37,O2,4,1537,210
20181018,glycerol,37,O2,4,1644,217
20181018,glycerol,37,O2,4,1724,224
20181018,glycerol,37,O2,4,1812,231
20181018,glycerol,37,O2,4,1906,238
20181018,glycerol,37,O2,4,1996,245
20181018,glycerol,37,O2,4,2075,252
20181018,glycerol,37,O2,4,2159,259
20181018,glycerol,37,O2,4,2229,266
20181018,glycerol,37,O2,4,2337,273
20181018,glycerol,37,O2,4,2440,280
20181018,glycerol,37,O2,4,2560,287
20181018,glycerol,37,O2,4,2723,294
20181018,glycerol,37,O2,4,2882,301
20181018,glycerol,37,O2,4,3022,308
20181018,glycerol,37,O2,4,3191,315
20181018,glycerol,37,O2,4,3329,322
20181018,glycerol,37,O2,4,3522,329
20181018,glycerol,37,O2,4,3690,336
20181018,glycerol,37,O2,4,3905,343
20181018,glycerol,37,O2,4,4109,350
20181018,glycerol,37,O2,4,4341,357
20181018,glycerol,37,O2,4,4551,364
20181018,glycerol,37,O2,4,4789,371
20181018,glycerol,37,O2,4,4991,378
20181018,glycerol,37,O2,4,5221,385
20181018,glycerol,37,O2,4,5500,392
20181018,glycerol,37,O2,4,5829,399
20181018,glycerol,37,O2,4,5904,406
20181018,glycerol,37,O2,4,6140,413
20181018,glycerol,37,O2,4,6321,420
20181018,glycerol,37,O2,4,6607,427
20181018,glycerol,37,O2,4,6705,434
20181018,glycerol,37,O2,4,7026,441
20181018,glycerol,37,O2,4,7298,448
20181018,glycerol,37,O2,4,7635,455
20181018,glycerol,37,O2,4,7857,462
20181018,glycerol,37,O2,4,8290,469
20181018,glycerol,37,O2,4,8597,476
20181018,glycerol,37,O2,5,496,7
20181018,glycerol,37,O2,5,522,14
20181018,glycerol,37,O2,5,551,21
20181018,glycerol,37,O2,5,560,28
20181018,glycerol,37,O2,5,583,35
20181018,glycerol,37,O2,5,596,42
20181018,glycerol,37,O2,5,614,49
20181018,glycerol,37,O2,5,640,56
20181018,glycerol,37,O2,5,682,63
20181018,glycerol,37,O2,5,728,70
20181018,glycerol,37,O2,5,765,77
20181018,glycerol,37,O2,5,832,84
20181018,glycerol,37,O2,5,884,91
20181018,glycerol,37,O2,5,943,98
20181018,glycerol,37,O2,5,985,105
20181018,glycerol,37,O2,5,1031,112
20181018,glycerol,37,O2,5,1046,119
20181018,glycerol,37,O2,5,1101,126
20181018,glycerol,37,O2,5,1129,133
20181018,glycerol,37,O2,5,1178,140
20181018,glycerol,37,O2,5,1230,147
20181018,glycerol,37,O2,5,1273,154
20181018,glycerol,37,O2,5,1332,161
20181018,glycerol,37,O2,5,1391,168
20181018,glycerol,37,O2,5,1477,175
20181018,glycerol,37,O2,5,1513,182
20181018,glycerol,37,O2,5,1545,189
20181018,glycerol,37,O2,5,1600,196
20181018,glycerol,37,O2,5,1655,203
20181018,glycerol,37,O2,5,1722,210
20181018,glycerol,37,O2,5,1774,217
20181018,glycerol,37,O2,5,1804,224
20181018,glycerol,37,O2,5,1849,231
20181018,glycerol,37,O2,5,1918,238
20181018,glycerol,37,O2,5,2002,245
20181018,glycerol,37,O2,5,2076,252
20181018,glycerol,37,O2,5,2123,259
20181018,glycerol,37,O2,5,2198,266
20181018,glycerol,37,O2,5,2288,273
20181018,glycerol,37,O2,5,2384,280
20181018,glycerol,37,O2,5,2488,287
20181018,glycerol,37,O2,5,2591,294
20181018,glycerol,37,O2,5,2687,301
20181018,glycerol,37,O2,5,2788,308
20181018,glycerol,37,O2,5,2885,315
20181018,glycerol,37,O2,5,3018,322
20181018,glycerol,37,O2,5,3129,329
20181018,glycerol,37,O2,5,3239,336
20181018,glycerol,37,O2,5,3325,343
20181018,glycerol,37,O2,5,3427,350
20181018,glycerol,37,O2,5,3497,357
20181018,glycerol,37,O2,5,3563,364
20181018,glycerol,37,O2,5,3705,371
20181018,glycerol,37,O2,5,3843,378
20181018,glycerol,37,O2,5,3981,385
20181018,glycerol,37,O2,5,4191,392
20181018,glycerol,37,O2,5,4416,399
20181018,glycerol,37,O2,5,4454,406
20181018,glycerol,37,O2,5,4630,413
20181018,glycerol,37,O2,5,4772,420
20181018,glycerol,37,O2,5,5040,427
20181018,glycerol,37,O2,5,5137,434
20181018,glycerol,37,O2,5,5352,441
20181018,glycerol,37,O2,5,5572,448
20181018,glycerol,37,O2,5,5763,455
20181018,glycerol,37,O2,5,5873,462
20181018,glycerol,37,O2,5,6120,469
20181018,glycerol,37,O2,5,6331,476
20181018,glycerol,37,O2,6,576,7
20181018,glycerol,37,O2,6,569,14
20181018,glycerol,37,O2,6,578,21
20181018,glycerol,37,O2,6,568,28
20181018,glycerol,37,O2,6,572,35
20181018,glycerol,37,O2,6,564,42
20181018,glycerol,37,O2,6,587,49
20181018,glycerol,37,O2,6,572,56
20181018,glycerol,37,O2,6,586,63
20181018,glycerol,37,O2,6,595,70
20181018,glycerol,37,O2,6,592,77
20181018,glycerol,37,O2,6,596,84
20181018,glycerol,37,O2,6,612,91
20181018,glycerol,37,O2,6,601,98
20181018,glycerol,37,O2,6,633,105
20181018,glycerol,37,O2,6,665,112
20181018,glycerol,37,O2,6,688,119
20181018,glycerol,37,O2,6,713,126
20181018,glycerol,37,O2,6,787,133
20181018,glycerol,37,O2,6,862,140
20181018,glycerol,37,O2,6,903,147
20181018,glycerol,37,O2,6,952,154
20181018,glycerol,37,O2,6,998,161
20181018,glycerol,37,O2,6,1028,168
20181018,glycerol,37,O2,6,1093,175
20181018,glycerol,37,O2,6,1178,182
20181018,glycerol,37,O2,6,1269,189
20181018,glycerol,37,O2,6,1364,196
20181018,glycerol,37,O2,6,1425,203
20181018,glycerol,37,O2,6,1509,210
20181018,glycerol,37,O2,6,1610,217
20181018,glycerol,37,O2,6,1700,224
20181018,glycerol,37,O2,6,1803,231
20181018,glycerol,37,O2,6,1924,238
20181018,glycerol,37,O2,6,2036,245
20181018,glycerol,37,O2,6,2134,252
20181018,glycerol,37,O2,6,2199,259
20181018,glycerol,37,O2,6,2305,266
20181018,glycerol,37,O2,6,2387,273
20181018,glycerol,37,O2,6,2504,280
20181018,glycerol,37,O2,6,2621,287
20181018,glycerol,37,O2,6,2744,294
20181018,glycerol,37,O2,6,2846,301
20181018,glycerol,37,O2,6,2951,308
20181018,glycerol,37,O2,6,3089,315
20181018,glycerol,37,O2,6,3270,322
20181018,glycerol,37,O2,6,3455,329
20181018,glycerol,37,O2,6,3624,336
20181018,glycerol,37,O2,6,3789,343
20181018,glycerol,37,O2,6,3993,350
20181018,glycerol,37,O2,6,4163,357
20181018,glycerol,37,O2,6,4343,364
20181018,glycerol,37,O2,6,4542,371
20181018,glycerol,37,O2,6,4745,378
20181018,glycerol,37,O2,6,4942,385
20181018,glycerol,37,O2,6,5174,392
20181018,glycerol,37,O2,6,5515,399
20181018,glycerol,37,O2,6,5689,406
20181018,glycerol,37,O2,6,5960,413
20181018,glycerol,37,O2,6,6259,420
20181018,glycerol,37,O2,6,6597,427
20181018,glycerol,37,O2,6,6749,434
20181018,glycerol,37,O2,6,7082,441
20181018,glycerol,37,O2,6,7379,448
20181018,glycerol,37,O2,6,7642,455
20181018,glycerol,37,O2,6,7817,462
20181018,glycerol,37,O2,6,8081,469
20181018,glycerol,37,O2,6,8401,476
20181018,glycerol,37,O2,7,370,7
20181018,glycerol,37,O2,7,383,14
20181018,glycerol,37,O2,7,396,21
20181018,glycerol,37,O2,7,409,28
20181018,glycerol,37,O2,7,440,35
20181018,glycerol,37,O2,7,478,42
20181018,glycerol,37,O2,7,525,49
20181018,glycerol,37,O2,7,563,56
20181018,glycerol,37,O2,7,594,63
20181018,glycerol,37,O2,7,622,70
20181018,glycerol,37,O2,7,673,77
20181018,glycerol,37,O2,7,738,84
20181018,glycerol,37,O2,7,844,91
20181018,glycerol,37,O2,7,933,98
20181018,glycerol,37,O2,7,1017,105
20181018,glycerol,37,O2,7,1090,112
20181018,glycerol,37,O2,7,1153,119
20181018,glycerol,37,O2,7,1203,126
20181018,glycerol,37,O2,7,1253,133
20181018,glycerol,37,O2,7,1293,140
20181018,glycerol,37,O2,7,1351,147
20181018,glycerol,37,O2,7,1412,154
20181018,glycerol,37,O2,7,1468,161
20181018,glycerol,37,O2,7,1532,168
20181018,glycerol,37,O2,7,1614,175
20181018,glycerol,37,O2,7,1691,182
20181018,glycerol,37,O2,7,1779,189
20181018,glycerol,37,O2,7,1860,196
20181018,glycerol,37,O2,7,1950,203
20181018,glycerol,37,O2,7,2023,210
20181018,glycerol,37,O2,7,2149,217
20181018,glycerol,37,O2,7,2248,224
20181018,glycerol,37,O2,7,2346,231
20181018,glycerol,37,O2,7,2459,238
20181018,glycerol,37,O2,7,2605,245
20181018,glycerol,37,O2,7,2794,252
20181018,glycerol,37,O2,7,2954,259
20181018,glycerol,37,O2,7,3129,266
20181018,glycerol,37,O2,7,3310,273
20181018,glycerol,37,O2,7,3469,280
20181018,glycerol,37,O2,7,3652,287
20181018,glycerol,37,O2,7,3864,294
20181018,glycerol,37,O2,7,4081,301
20181018,glycerol,37,O2,7,4316,308
20181018,glycerol,37,O2,7,4545,315
20181018,glycerol,37,O2,7,4796,322
20181018,glycerol,37,O2,7,4992,329
20181018,glycerol,37,O2,7,5138,336
20181018,glycerol,37,O2,7,5390,343
20181018,glycerol,37,O2,7,5621,350
20181018,glycerol,37,O2,7,5853,357
20181018,glycerol,37,O2,7,6044,364
20181018,glycerol,37,O2,7,6313,371
20181018,glycerol,37,O2,7,6599,378
20181018,glycerol,37,O2,7,6897,385
20181018,glycerol,37,O2,7,7176,392
20181018,glycerol,37,O2,7,7627,399
20181018,glycerol,37,O2,7,7812,406
20181018,glycerol,37,O2,7,8186,413
20181018,glycerol,37,O2,7,8541,420
20181018,glycerol,37,O2,7,8962,427
20181018,glycerol,37,O2,7,9376,434
20181018,glycerol,37,O2,7,9674,441
20181018,glycerol,37,O2,7,10131,448
20181018,glycerol,37,O2,7,10457,455
20181018,glycerol,37,O2,7,10891,462
20181018,glycerol,37,O2,7,11328,469
20181018,glycerol,37,O2,7,11855,476
20181018,glycerol,37,O2,8,1030,7
20181018,glycerol,37,O2,8,1025,14
20181018,glycerol,37,O2,8,1033,21
20181018,glycerol,37,O2,8,1043,28
20181018,glycerol,37,O2,8,1064,35
20181018,glycerol,37,O2,8,1075,42
20181018,glycerol,37,O2,8,1091,49
20181018,glycerol,37,O2,8,1111,56
20181018,glycerol,37,O2,8,1115,63
20181018,glycerol,37,O2,8,1123,70
20181018,glycerol,37,O2,8,1153,77
20181018,glycerol,37,O2,8,1166,84
20181018,glycerol,37,O2,8,1172,91
20181018,glycerol,37,O2,8,1177,98
20181018,glycerol,37,O2,8,1185,105
20181018,glycerol,37,O2,8,1202,112
20181018,glycerol,37,O2,8,1212,119
20181018,glycerol,37,O2,8,1253,126
20181018,glycerol,37,O2,8,1240,133
20181018,glycerol,37,O2,8,1255,140
20181018,glycerol,37,O2,8,1294,147
20181018,glycerol,37,O2,8,1314,154
20181018,glycerol,37,O2,8,1332,161
20181018,glycerol,37,O2,8,1360,168
20181018,glycerol,37,O2,8,1366,175
20181018,glycerol,37,O2,8,1387,182
20181018,glycerol,37,O2,8,1389,189
20181018,glycerol,37,O2,8,1419,196
20181018,glycerol,37,O2,8,1399,203
20181018,glycerol,37,O2,8,1422,210
20181018,glycerol,37,O2,8,1425,217
20181018,glycerol,37,O2,8,1432,224
20181018,glycerol,37,O2,8,1453,231
20181018,glycerol,37,O2,8,1451,238
20181018,glycerol,37,O2,8,1467,245
20181018,glycerol,37,O2,8,1493,252
20181018,glycerol,37,O2,8,1525,259
20181018,glycerol,37,O2,8,1574,266
20181018,glycerol,37,O2,8,1578,273
20181018,glycerol,37,O2,8,1632,280
20181018,glycerol,37,O2,8,1690,287
20181018,glycerol,37,O2,8,1744,294
20181018,glycerol,37,O2,8,1784,301
20181018,glycerol,37,O2,8,1870,308
20181018,glycerol,37,O2,8,1936,315
20181018,glycerol,37,O2,8,1992,322
20181018,glycerol,37,O2,8,2088,329
20181018,glycerol,37,O2,8,2180,336
20181018,glycerol,37,O2,8,2254,343
20181018,glycerol,37,O2,8,2328,350
20181018,glycerol,37,O2,8,2404,357
20181018,glycerol,37,O2,8,2462,364
20181018,glycerol,37,O2,8,2553,371
20181018,glycerol,37,O2,8,2667,378
20181018,glycerol,37,O2,8,2807,385
20181018,glycerol,37,O2,8,2904,392
20181018,glycerol,37,O2,8,3110,399
20181018,glycerol,37,O2,8,3146,406
20181018,glycerol,37,O2,8,3238,413
20181018,glycerol,37,O2,8,3404,420
20181018,glycerol,37,O2,8,3524,427
20181018,glycerol,37,O2,8,3667,434
20181018,glycerol,37,O2,8,3782,441
20181018,glycerol,37,O2,8,3906,448
20181018,glycerol,37,O2,8,3976,455
20181018,glycerol,37,O2,8,4109,462
20181018,glycerol,37,O2,8,4185,469
20181018,glycerol,37,O2,8,4293,476
20181018,glycerol,37,O2,9,469,7
20181018,glycerol,37,O2,9,484,14
20181018,glycerol,37,O2,9,495,21
20181018,glycerol,37,O2,9,506,28
20181018,glycerol,37,O2,9,529,35
20181018,glycerol,37,O2,9,562,42
20181018,glycerol,37,O2,9,589,49
20181018,glycerol,37,O2,9,609,56
20181018,glycerol,37,O2,9,632,63
20181018,glycerol,37,O2,9,655,70
